,ID,Time Spent,Total Questions,Total Helps,Average Time Spent,Percentile Total Time Rank,Percentile Average Time Rank
361,2333104823,1769.196,20,0,88.4598,0.6818181818181818,0.6452922077922078
362,2333105013,1370.2,20,0,68.51,0.24269480519480519,0.24107142857142858
363,2333105315,1751.827,20,0,87.59135,0.6306818181818182,0.6087662337662337
364,2333105579,1762.36,13,0,135.566154,0.6550324675324676,0.963474025974026
365,2333106010,1439.627,20,0,71.98135,0.29383116883116883,0.2922077922077922
366,2333106354,1729.054,19,0,91.002842,0.5941558441558441,0.8327922077922078
367,2333107628,1098.324,20,0,54.9162,0.0762987012987013,0.0762987012987013
368,2333107768,1402.643,20,0,70.13215,0.26785714285714285,0.2662337662337662
369,2333108829,1647.383,20,0,82.36915,0.49594155844155846,0.4943181818181818
370,2333109001,761.397,20,0,38.06985,0.013798701298701298,0.013798701298701298
371,2333109451,1683.76,20,0,84.188,0.5324675324675324,0.5292207792207793
372,2333109663,1799.783,20,0,89.98915,0.9829545454545454,0.8181818181818182
373,2333109761,1612.926,20,0,80.6463,0.45535714285714285,0.4537337662337662
374,2333110858,905.84,20,0,45.292,0.026785714285714284,0.026785714285714284
375,2333111293,1690.067,20,0,84.50335,0.5373376623376623,0.5332792207792207
376,2333111366,1437.81,20,0,71.8905,0.2913961038961039,0.2897727272727273
377,2333111455,1391.663,20,0,69.58315,0.26136363636363635,0.2597402597402597
378,2333111790,1107.97,20,0,55.3985,0.08116883116883117,0.08035714285714286
379,2333111986,1481.867,20,0,74.09335,0.338474025974026,0.33685064935064934
380,2333112397,1617.046,20,0,80.8523,0.461038961038961,0.4594155844155844
381,2333112745,1356.08,20,0,67.804,0.22808441558441558,0.22646103896103897
382,2333112907,1254.83,20,0,62.7415,0.1599025974025974,0.1590909090909091
383,2333112931,1456.176,20,0,72.8088,0.31006493506493504,0.30762987012987014
384,2333113245,1387.146,20,0,69.3573,0.2564935064935065,0.25487012987012986
385,2333113334,1771.986,19,0,93.262421,0.6956168831168831,0.8368506493506493
386,2333114021,1799.82,20,0,89.991,0.984577922077922,0.8198051948051948
387,2333114101,1541.58,20,0,77.079,0.3912337662337662,0.387987012987013
388,2333114438,1725.31,20,0,86.2655,0.5844155844155844,0.5771103896103896
389,2333115043,1650.987,20,0,82.54935,0.49756493506493504,0.49594155844155846
390,2333115558,1797.97,15,0,119.864667,0.9058441558441559,0.935064935064935
391,2333115825,1791.524,11,0,162.865818,0.814935064935065,0.987012987012987
392,2333115884,1199.103,20,0,59.95515,0.13068181818181818,0.12987012987012986
393,2333116040,1654.814,20,0,82.7407,0.5016233766233766,0.5
394,2333116236,1793.61,20,0,89.6805,0.8352272727272727,0.7305194805194806
395,2333116333,1565.534,20,0,78.2767,0.41314935064935066,0.4099025974025974
396,2333116392,1265.33,20,0,63.2665,0.17045454545454544,0.16964285714285715
397,2333116660,1682.257,20,0,84.11285,0.5284090909090909,0.5251623376623377
398,2333117836,1746.374,20,0,87.3187,0.6241883116883117,0.6063311688311688
399,2333118026,1765.756,20,0,88.2878,0.6680194805194806,0.6371753246753247
400,2333118522,1111.464,20,0,55.5732,0.08441558441558442,0.0836038961038961
401,2333118620,1771.904,20,0,88.5952,0.6948051948051948,0.6534090909090909
402,2333118964,1797.457,20,0,89.87285,0.8936688311688312,0.7670454545454546
403,2333119120,1314.43,20,0,65.7215,0.2021103896103896,0.200487012987013
404,2333119413,1448.544,20,0,72.4272,0.30194805194805197,0.299512987012987
405,2333119634,1452.15,20,0,72.6075,0.3051948051948052,0.3027597402597403
406,2333119812,1799.634,20,0,89.9817,0.9707792207792207,0.8084415584415584
407,2333119979,1457.133,20,0,72.85665,0.3116883116883117,0.3092532467532468
408,2333120071,1324.596,20,0,66.2298,0.21103896103896103,0.20941558441558442
409,2333120721,1331.664,20,0,66.5832,0.21347402597402598,0.21185064935064934
410,2333120837,1371.733,20,0,68.58665,0.24431818181818182,0.24269480519480519
411,2333121108,1398.857,20,0,69.94285,0.26704545454545453,0.26542207792207795
412,2333121779,1798.614,20,0,89.9307,0.926948051948052,0.7832792207792207
413,2333121850,1433.76,20,0,71.688,0.2840909090909091,0.2824675324675325
414,2333121949,1554.87,20,0,77.7435,0.4025974025974026,0.39935064935064934
415,2333122015,1755.717,20,0,87.78585,0.6412337662337663,0.6185064935064936
416,2333122465,1793.37,20,0,89.6685,0.8336038961038961,0.7288961038961039
417,2333122520,1789.58,16,0,111.84875,0.7962662337662337,0.898538961038961
418,2333122619,1784.786,20,0,89.2393,0.7564935064935064,0.6915584415584416
419,2333122651,1736.277,20,0,86.81385,0.6022727272727273,0.5900974025974026
420,2333122805,1795.713,20,0,89.78565,0.8668831168831169,0.7467532467532467
421,2333123305,1243.1,20,0,62.155,0.15422077922077923,0.1534090909090909
422,2333123399,1752.943,20,0,87.64715,0.6331168831168831,0.6112012987012987
423,2333123551,1507.806,20,0,75.3903,0.36363636363636365,0.3612012987012987
424,2333123909,1478.257,20,0,73.91285,0.3336038961038961,0.3319805194805195
425,2333123992,1721.68,20,0,86.084,0.5795454545454546,0.573051948051948
426,2333124166,1794.39,15,0,119.626,0.8465909090909091,0.9285714285714286
427,2333124409,1544.64,20,0,77.232,0.39285714285714285,0.38961038961038963
428,2333125359,1693.824,20,0,84.6912,0.5422077922077922,0.5381493506493507
429,2333126002,744.306,20,0,37.2153,0.011363636363636364,0.011363636363636364
430,2333126380,1796.867,18,1,99.825944,0.8810876623376623,0.8685064935064936
431,2333126444,1638.993,20,0,81.94965,0.48863636363636365,0.487012987012987
432,2333127050,1481.264,20,0,74.0632,0.33766233766233766,0.336038961038961
433,2333127483,1513.434,20,0,75.6717,0.37012987012987014,0.36688311688311687
434,2333127637,1600.247,20,0,80.01235,0.44155844155844154,0.43912337662337664
435,2333128170,1791.73,20,0,89.5865,0.8165584415584416,0.7207792207792207
436,2333128935,1258.357,20,0,62.91785,0.16396103896103897,0.16314935064935066
437,2333129346,1436.587,20,0,71.82935,0.28814935064935066,0.286525974025974
438,2333129451,1296.57,20,0,64.8285,0.18993506493506493,0.18831168831168832
439,2333129541,1512.717,20,0,75.63585,0.3685064935064935,0.3652597402597403
440,2333129630,1716.523,20,0,85.82615,0.5681818181818182,0.5625
441,2333129681,1753.883,20,0,87.69415,0.635551948051948,0.6136363636363636
442,2333129788,947.193,20,0,47.35965,0.032467532467532464,0.032467532467532464
443,2333129982,1636.403,20,0,81.82015,0.48538961038961037,0.4837662337662338
444,2333130034,993.917,20,0,49.69585,0.04707792207792208,0.04707792207792208
445,2333130042,1712.486,20,0,85.6243,0.5625,0.5568181818181818
446,2333130140,1769.294,20,0,88.4647,0.6826298701298701,0.6461038961038961
447,2333130727,1295.766,20,0,64.7883,0.18831168831168832,0.18668831168831168
448,2333130972,810.53,20,0,40.5265,0.015422077922077922,0.015422077922077922
449,2333131286,1343.547,20,1,67.17735,0.2215909090909091,0.21996753246753248
450,2333131472,1211.207,20,0,60.56035,0.13555194805194806,0.13474025974025974
451,2333131821,1498.51,20,0,74.9255,0.3530844155844156,0.351461038961039
452,2333131987,1790.804,20,0,89.5402,0.8092532467532467,0.7175324675324676
453,2333132339,1398.393,20,0,69.91965,0.2662337662337662,0.26461038961038963
454,2333132517,1315.04,20,1,65.752,0.20292207792207792,0.2012987012987013
455,2333132584,1264.033,20,0,63.20165,0.1680194805194805,0.1672077922077922
456,2333132614,1797.403,20,0,89.87015,0.8928571428571429,0.7662337662337663
457,2333133114,1390.36,20,0,69.518,0.2597402597402597,0.25811688311688313
458,2333133963,1799.953,16,0,112.497062,0.9967532467532467,0.9082792207792207
459,2333134374,1794.237,20,0,89.71185,0.84375,0.7357954545454546
460,2333134463,1227.723,20,0,61.38615,0.14285714285714285,0.14204545454545456
461,2333134625,1746.326,20,0,87.3163,0.6233766233766234,0.6055194805194806
462,2333135061,1788.1,20,0,89.405,0.7800324675324676,0.702922077922078
463,2333135401,1785.91,20,0,89.2955,0.7662337662337663,0.6972402597402597
464,2333135508,1797.073,19,0,94.582789,0.885551948051948,0.8522727272727273
465,2333135567,1798.536,20,0,89.9268,0.9237012987012987,0.7816558441558441
466,2333137012,1677.823,20,0,83.89115,0.523538961038961,0.5219155844155844
467,2333137110,1219.547,20,0,60.97735,0.1387987012987013,0.137987012987013
468,2333137799,1799.573,20,0,89.97865,0.9675324675324676,0.8060064935064936
469,2333140340,1778.15,15,0,118.543333,0.7224025974025974,0.9237012987012987
470,2333140447,1187.49,20,0,59.3745,0.12094155844155845,0.12012987012987013
471,2333140692,837.677,20,0,41.88385,0.01948051948051948,0.01948051948051948
472,2333141451,1784.773,20,0,89.23865,0.7556818181818182,0.6907467532467533
473,2333141532,1798.067,20,0,89.90335,0.9090909090909091,0.7743506493506493
474,2333141737,1563.876,20,0,78.1938,0.411525974025974,0.4082792207792208
475,2333142148,1737.613,20,0,86.88065,0.6055194805194806,0.5933441558441559
476,2333142393,1589.48,20,0,79.474,0.4342532467532468,0.4318181818181818
477,2333143071,967.753,20,0,48.38765,0.03814935064935065,0.03814935064935065
478,2333143322,1557.24,20,0,77.862,0.40584415584415584,0.4025974025974026
479,2333143420,1532.647,20,0,76.63235,0.3806818181818182,0.37743506493506496
480,2333143527,1798.187,20,0,89.90935,0.911525974025974,0.775974025974026
481,2333143675,1784.43,20,0,89.2215,0.7548701298701299,0.689935064935065
482,2333144370,1163.506,20,0,58.1753,0.10957792207792208,0.10876623376623376
483,2333144523,1534.81,20,0,76.7405,0.38311688311688313,0.37987012987012986
484,2333144591,978.15,20,0,48.9075,0.041396103896103896,0.041396103896103896
485,2333144671,1208.42,20,0,60.421,0.13474025974025974,0.13392857142857142
486,2333144841,1731.64,20,0,86.582,0.5957792207792207,0.5844155844155844
487,2333144973,1734.023,20,0,86.70115,0.5998376623376623,0.588474025974026
488,2333145791,890.3,20,0,44.515,0.024350649350649352,0.024350649350649352
489,2333146313,1796.243,20,1,89.81215,0.875,0.752435064935065
490,2333146739,1719.97,13,0,132.305385,0.5738636363636364,0.9626623376623377
491,2333146810,1063.827,20,0,53.19135,0.0633116883116883,0.0633116883116883
492,2333146917,1674.66,20,0,83.733,0.5202922077922078,0.5186688311688312
493,2333146984,1787.67,18,0,99.315,0.775974025974026,0.864448051948052
494,2333147018,894.774,20,0,44.7387,0.025162337662337664,0.025162337662337664
495,2333147328,1798.656,12,1,149.888,0.9318181818181818,0.9829545454545454
496,2333147573,1378.317,20,0,68.91585,0.2508116883116883,0.24918831168831168
497,2333147671,1798.197,20,0,89.90985,0.9131493506493507,0.7767857142857143
498,2333147832,1795.527,16,0,112.220438,0.8648538961038961,0.9042207792207793
499,2333148260,1783.11,17,0,104.888824,0.7467532467532467,0.8782467532467533
500,2333148511,1440.083,20,0,72.00415,0.29464285714285715,0.2930194805194805
501,2333149461,1356.13,20,0,67.8065,0.2288961038961039,0.22727272727272727
502,2333149541,1775.773,15,0,118.384867,0.7094155844155844,0.9204545454545454
503,2333150817,1018.237,20,0,50.91185,0.05032467532467533,0.05032467532467533
504,2333150990,1772.83,20,0,88.6415,0.6988636363636364,0.6550324675324676
505,2333151155,1110.817,20,0,55.54085,0.0836038961038961,0.08279220779220779
506,2333151341,1315.617,20,0,65.78085,0.20454545454545456,0.20292207792207792
507,2333151503,1263.574,20,0,63.1787,0.1672077922077922,0.1663961038961039
508,2333151759,1799.19,20,0,89.9595,0.950487012987013,0.7978896103896104
509,2333152194,1459.303,20,0,72.96515,0.3157467532467532,0.3133116883116883
510,2333152445,1319.14,20,0,65.957,0.2077922077922078,0.20616883116883117
511,2333152763,1469.497,20,0,73.47485,0.325487012987013,0.32386363636363635
512,2333152895,1434.236,20,0,71.7118,0.2849025974025974,0.2832792207792208
513,2333152950,1797.15,20,0,89.8575,0.8887987012987013,0.7621753246753247
514,2333153042,1638.453,20,0,81.92265,0.487012987012987,0.48538961038961037
515,2333153387,1465.38,20,0,73.269,0.32142857142857145,0.3198051948051948
516,2333154081,1256.693,20,0,62.83465,0.16314935064935066,0.16233766233766234
517,2333154405,1740.406,20,0,87.0203,0.6112012987012987,0.5965909090909091
518,2333154642,1597.317,20,0,79.86585,0.43912337662337664,0.4366883116883117
519,2333156092,1789.014,13,0,137.616462,0.7905844155844156,0.9691558441558441
520,2333156246,1780.877,20,0,89.04385,0.737012987012987,0.6810064935064936
521,2333156785,1288.964,20,0,64.4482,0.18425324675324675,0.18262987012987014
522,2333157137,1799.763,20,0,89.98815,0.9797077922077922,0.8157467532467533
523,2333157145,1118.69,20,0,55.9345,0.08766233766233766,0.08685064935064934
524,2333157226,1785.42,17,0,105.024706,0.7617694805194806,0.8790584415584416
525,2333158044,1799.934,20,1,89.9967,0.9918831168831169,0.8238636363636364
526,2333158320,1573.124,20,0,78.6562,0.42045454545454547,0.4172077922077922
527,2333158397,1788.233,20,1,89.41165,0.7808441558441559,0.7037337662337663
528,2333159083,1798.646,20,0,89.9323,0.9301948051948052,0.7849025974025974
529,2333159687,1452.087,20,0,72.60435,0.30438311688311687,0.30194805194805197
530,2333160197,1787.457,14,0,127.6755,0.7743506493506493,0.9456168831168831
531,2333160464,1368.653,20,0,68.43265,0.23944805194805194,0.23782467532467533
532,2333160782,1366.32,20,0,68.316,0.23863636363636365,0.237012987012987
533,2333161134,1494.827,20,0,74.74135,0.349025974025974,0.3474025974025974
534,2333161215,1795.15,19,0,94.481579,0.8579545454545454,0.8498376623376623
535,2333161975,1799.83,20,0,89.9915,0.9857954545454546,0.8206168831168831
536,2333162076,1192.396,20,0,59.6198,0.125,0.1241883116883117
537,2333162661,251.497,20,0,12.57485,0.003246753246753247,0.003246753246753247
538,2333163005,1352.886,20,0,67.6443,0.22646103896103897,0.22483766233766234
539,2333163269,1682.354,20,0,84.1177,0.5292207792207793,0.525974025974026
540,2333163421,1190.457,20,0,59.52285,0.12337662337662338,0.12256493506493507
541,2333163528,1798.834,20,0,89.9417,0.9366883116883117,0.7897727272727273
542,2333164613,1738.63,12,0,144.885833,0.6087662337662337,0.9780844155844156
543,2333165393,1761.143,18,0,97.841278,0.6501623376623377,0.8579545454545454
544,2333165903,1798.76,20,0,89.938,0.935064935064935,0.788961038961039
545,2333166152,1088.564,20,0,54.4282,0.07224025974025974,0.07224025974025974
546,2333166314,1632.676,20,0,81.6338,0.4780844155844156,0.476461038961039
547,2333166691,1782.11,16,0,111.381875,0.7410714285714286,0.8961038961038961
548,2333166993,1430.246,20,0,71.5123,0.2824675324675325,0.28084415584415584
549,2333167256,1794.237,20,0,89.71185,0.84375,0.7357954545454546
550,2333168198,1241.633,20,0,62.08165,0.1525974025974026,0.15178571428571427
551,2333168368,1768.48,20,0,88.424,0.6793831168831169,0.6436688311688312
552,2333168384,1768.217,19,0,93.064053,0.6761363636363636,0.8352272727272727
553,2333169143,1788.44,20,1,89.422,0.7849025974025974,0.7053571428571429
554,2333169640,1275.987,20,0,63.79935,0.17775974025974026,0.17694805194805194
555,2333169801,1091.976,20,0,54.5988,0.07386363636363637,0.07386363636363637
556,2333170338,1443.506,20,0,72.1753,0.2962662337662338,0.29464285714285715
557,2333170494,1337.704,20,0,66.8852,0.21672077922077923,0.2150974025974026
558,2333170834,1798.943,20,0,89.94715,0.939935064935065,0.7922077922077922
559,2333171181,1635.36,20,0,81.768,0.48133116883116883,0.4797077922077922
560,2333171270,1227.907,20,0,61.39535,0.14366883116883117,0.14285714285714285
561,2333171342,1538.54,20,0,76.927,0.3871753246753247,0.38392857142857145
562,2333171598,497.58,20,0,24.879,0.007305194805194805,0.007305194805194805
563,2333171971,1419.72,20,0,70.986,0.27516233766233766,0.273538961038961
564,2333172446,1481.127,20,0,74.05635,0.33685064935064934,0.3352272727272727
565,2333172471,1796.523,20,0,89.82615,0.8798701298701299,0.7564935064935064
566,2333172578,1317.123,20,0,65.85615,0.20616883116883117,0.20454545454545456
567,2333172632,1468.277,20,0,73.41385,0.3246753246753247,0.32305194805194803
568,2333172721,1039.147,20,0,51.95735,0.05519480519480519,0.05519480519480519
569,2333173060,1702.48,20,0,85.124,0.5527597402597403,0.5478896103896104
570,2333174767,815.9,20,0,40.795,0.017045454545454544,0.017045454545454544
571,2333175534,1793.173,19,1,94.377526,0.827922077922078,0.849025974025974
572,2333175704,884.42,20,0,44.221,0.02353896103896104,0.02353896103896104
573,2333175925,1771.57,20,0,88.5785,0.6931818181818182,0.6517857142857143
574,2333176221,1169.93,20,0,58.4965,0.11282467532467533,0.11201298701298701
575,2333176379,1762.384,13,0,135.568,0.6558441558441559,0.9642857142857143
576,2333176417,1070.377,20,0,53.51885,0.06655844155844155,0.06655844155844155
577,2333177227,1789.113,19,0,94.163842,0.7930194805194806,0.8457792207792207
578,2333177561,1260.067,20,0,63.00335,0.16477272727272727,0.16396103896103897
579,2333177723,1790.737,20,0,89.53685,0.8076298701298701,0.7159090909090909
580,2333177910,1490.267,20,0,74.51335,0.3457792207792208,0.34415584415584416
581,2333178070,1411.2,20,0,70.56,0.2711038961038961,0.2694805194805195
582,2333178096,1733.557,20,0,86.67785,0.5982142857142857,0.5868506493506493
583,2333178452,1027.147,20,0,51.35735,0.05357142857142857,0.05357142857142857
584,2333178754,1799.414,20,0,89.9707,0.961038961038961,0.8011363636363636
585,2333179262,1507.286,20,1,75.3643,0.3628246753246753,0.36038961038961037
586,2333180201,1136.983,20,0,56.84915,0.10064935064935066,0.09983766233766234
587,2333180309,1786.82,19,0,94.043158,0.7719155844155844,0.8425324675324676
588,2333181569,1791.89,20,0,89.5945,0.8173701298701299,0.7215909090909091
589,2333181691,1580.977,20,0,79.04885,0.4253246753246753,0.42288961038961037
590,2333181755,1634.857,20,0,81.74285,0.4805194805194805,0.4788961038961039
591,2333182093,1796.3,20,0,89.815,0.877435064935065,0.7548701298701299
592,2333182158,1419.77,20,0,70.9885,0.275974025974026,0.27435064935064934
593,2333182506,1764.987,20,0,88.24935,0.6623376623376623,0.6314935064935064
594,2333182689,1798.96,15,0,119.930667,0.9415584415584416,0.9366883116883117
595,2333182786,1797.774,16,0,112.360875,0.8977272727272727,0.9058441558441559
596,2333183103,1770.97,20,0,88.5485,0.6907467532467533,0.6501623376623377
597,2333183731,1797.99,20,0,89.8995,0.9074675324675324,0.7727272727272727
598,2333183880,1285.827,20,0,64.29135,0.18262987012987014,0.18181818181818182
599,2333184339,923.893,20,0,46.19465,0.028409090909090908,0.028409090909090908
600,2333184894,1799.734,20,0,89.9867,0.9768668831168831,0.8137175324675324
601,2333185041,1793.893,20,0,89.69465,0.8392857142857143,0.7321428571428571
602,2333185076,1793.16,7,0,256.165714,0.8262987012987013,0.9991883116883117
603,2333185327,1580.893,20,0,79.04465,0.424512987012987,0.42207792207792205
604,2333185998,1789.86,20,0,89.493,0.8003246753246753,0.7118506493506493
605,2333186170,1785.043,20,0,89.25215,0.7589285714285714,0.6923701298701299
606,2333186340,1769.003,20,0,88.45015,0.6810064935064936,0.6444805194805194
607,2333186374,1774.4,20,1,88.72,0.7037337662337663,0.6582792207792207
608,2333187036,1754.656,20,0,87.7328,0.6363636363636364,0.614448051948052
609,2333187460,1372.643,20,0,68.63215,0.24512987012987014,0.2435064935064935
610,2333189578,1205.474,20,0,60.2737,0.1331168831168831,0.13230519480519481
611,2333190100,1799.78,15,0,119.985333,0.9821428571428571,0.9375
612,2333190355,1727.956,20,0,86.3978,0.5900974025974026,0.5803571428571429
613,2333190436,1793.936,14,0,128.138286,0.8400974025974026,0.9496753246753247
614,2333191653,1243.913,20,0,62.19565,0.15503246753246752,0.15422077922077923
615,2333191807,1300.843,20,0,65.04215,0.1939935064935065,0.19237012987012986
616,2333192315,1098.85,20,0,54.9425,0.07711038961038962,0.07711038961038962
617,2333192561,1397.586,20,0,69.8793,0.26542207792207795,0.2637987012987013
618,2333192820,1778.17,20,0,88.9085,0.7232142857142857,0.6696428571428571
619,2333193079,1799.94,20,0,89.997,0.9939123376623377,0.8258928571428571
620,2333193419,1495.1,20,0,74.755,0.34983766233766234,0.3482142857142857
621,2333193761,1300.396,20,0,65.0198,0.19074675324675325,0.1891233766233766
622,2333194601,1190.343,20,0,59.51715,0.12256493506493507,0.12175324675324675
623,2333194792,1651.36,20,0,82.568,0.4991883116883117,0.49756493506493504
624,2333195748,1791.14,19,0,94.270526,0.8133116883116883,0.8482142857142857
625,2333195896,1627.19,20,0,81.3595,0.47564935064935066,0.474025974025974
626,2333196094,1305.17,20,0,65.2585,0.1956168831168831,0.1939935064935065
627,2333197180,1641.367,20,0,82.06835,0.49188311688311687,0.4902597402597403
628,2333198437,1797.833,18,0,99.879611,0.9001623376623377,0.8701298701298701
629,2333198534,1774.833,13,0,136.525615,0.7069805194805194,0.9659090909090909
630,2333198941,1795.527,19,0,94.501421,0.8648538961038961,0.8506493506493507
631,2333199042,1798.64,20,0,89.932,0.9285714285714286,0.7840909090909091
632,2333199298,1799.57,20,0,89.9785,0.9667207792207793,0.8051948051948052
633,2333199638,1693.046,20,0,84.6523,0.5405844155844156,0.536525974025974
634,2333199883,1343.303,20,0,67.16515,0.22077922077922077,0.21915584415584416
635,2333200075,1466.806,20,0,73.3403,0.32305194805194803,0.32142857142857145
636,2333200571,1380.884,20,0,69.0442,0.25243506493506496,0.2508116883116883
637,2333200776,1653.933,20,0,82.69665,0.5008116883116883,0.4991883116883117
638,2333202469,1518.35,20,1,75.9175,0.37094155844155846,0.3676948051948052
639,2333202884,1672.63,20,0,83.6315,0.5194805194805194,0.5178571428571429
640,2333203414,1621.77,20,1,81.0885,0.4659090909090909,0.4642857142857143
641,2333203635,1799.617,20,0,89.98085,0.9691558441558441,0.8076298701298701
642,2333203724,1450.453,20,0,72.52265,0.30357142857142855,0.30113636363636365
643,2333204488,1797.623,20,0,89.88115,0.8961038961038961,0.7678571428571429
644,2333204577,1581.266,20,0,79.0633,0.42613636363636365,0.4237012987012987
645,2333204836,1270.723,20,0,63.53615,0.17207792207792208,0.17126623376623376
646,2333205018,1767.46,20,0,88.373,0.6728896103896104,0.6412337662337663
647,2333205107,1780.59,20,0,89.0295,0.734577922077922,0.6785714285714286
648,2333205352,1669.61,20,0,83.4805,0.5162337662337663,0.5146103896103896
649,2333205425,1391.074,20,1,69.5537,0.26055194805194803,0.25892857142857145
650,2333205859,1333.936,20,0,66.6968,0.2150974025974026,0.21347402597402598
651,2333206201,1739.477,15,0,115.965133,0.6103896103896104,0.9123376623376623
652,2333206413,1788.327,20,0,89.41635,0.7824675324675324,0.7045454545454546
653,2333206553,1519.37,20,1,75.9685,0.37337662337662336,0.37012987012987014
654,2333207223,1782.49,20,0,89.1245,0.7426948051948052,0.6826298701298701
655,2333209005,1793.21,20,0,89.6605,0.8287337662337663,0.7256493506493507
656,2333209251,1699.543,20,0,84.97715,0.5503246753246753,0.5454545454545454
657,2333209358,1755.47,20,0,87.7735,0.640422077922078,0.6176948051948052
658,2333209447,1788.263,13,0,137.558692,0.7816558441558441,0.9683441558441559
659,2333209510,1788.037,16,0,111.752312,0.7792207792207793,0.8969155844155844
660,2333210003,1795.416,20,0,89.7708,0.8628246753246753,0.7459415584415584
661,2333210038,1458.116,20,0,72.9058,0.3133116883116883,0.31087662337662336
662,2333210364,1285.76,20,0,64.288,0.18181818181818182,0.1810064935064935
663,2333210399,1518.75,20,0,75.9375,0.37256493506493504,0.3693181818181818
664,2333210453,1323.96,20,0,66.198,0.21022727272727273,0.2086038961038961
665,2333210542,1498.067,20,0,74.90335,0.3522727272727273,0.35064935064935066
666,2333210640,1739.11,20,0,86.9555,0.609577922077922,0.5957792207792207
667,2333210712,1786.657,19,0,94.034579,0.7694805194805194,0.8417207792207793
668,2333210739,1091.21,20,0,54.5605,0.07305194805194805,0.07305194805194805
669,2333210895,1778.823,20,0,88.94115,0.726461038961039,0.672077922077922
670,2333210950,1798.443,14,0,128.460214,0.9212662337662337,0.9553571428571429
671,2333211093,1540.74,20,0,77.037,0.39042207792207795,0.3871753246753247
672,2333211239,1777.243,20,0,88.86215,0.7175324675324676,0.6663961038961039
673,2333211301,1447.336,16,0,90.4585,0.299512987012987,0.8319805194805194
674,2333211395,1132.72,20,0,56.636,0.09740259740259741,0.09659090909090909
675,2333212154,1604.436,20,0,80.2218,0.44886363636363635,0.44642857142857145
676,2333212421,1769.604,6,0,294.934,0.6834415584415584,1.0
677,2333213029,966.477,20,0,48.32385,0.037337662337662336,0.037337662337662336
678,2333213347,1656.98,20,0,82.849,0.502435064935065,0.5008116883116883
679,2333214335,1751.17,15,0,116.744667,0.6282467532467533,0.9163961038961039
680,2333214441,1436.254,20,0,71.8127,0.28733766233766234,0.2857142857142857
681,2333214637,1447.973,20,0,72.39865,0.3003246753246753,0.29788961038961037
682,2333214971,1657.773,20,0,82.88865,0.5040584415584416,0.502435064935065
683,2333215234,1765.266,20,0,88.2633,0.663961038961039,0.6331168831168831
684,2333215285,1302.55,20,0,65.1275,0.19480519480519481,0.19318181818181818
685,2333215587,1365.276,20,0,68.2638,0.23782467532467533,0.2362012987012987
686,2333215731,1222.503,20,0,61.12515,0.1396103896103896,0.1387987012987013
687,2333215749,1131.49,20,0,56.5745,0.09659090909090909,0.09577922077922078
688,2333216371,1798.193,18,0,99.899611,0.9123376623376623,0.8709415584415584
689,2333216427,1342.887,20,0,67.14435,0.21996753246753248,0.21834415584415584
690,2333216516,1774.083,20,0,88.70415,0.702922077922078,0.6574675324675324
691,2333216583,1273.796,20,0,63.6898,0.17532467532467533,0.174512987012987
692,2333217024,1710.227,20,0,85.51135,0.5576298701298701,0.551948051948052
693,2333217083,1561.016,20,0,78.0508,0.4099025974025974,0.40665584415584416
694,2333217458,1703.48,20,0,85.174,0.5535714285714286,0.5487012987012987
695,2333217687,1794.73,20,0,89.7365,0.8498376623376623,0.7386363636363636
696,2333218403,1198.767,20,0,59.93835,0.12905844155844157,0.12824675324675325
697,2333219159,933.87,20,0,46.6935,0.030844155844155844,0.030844155844155844
698,2333219418,1455.064,20,0,72.7532,0.30844155844155846,0.3060064935064935
699,2333219566,1706.4,20,0,85.32,0.5551948051948052,0.549512987012987
700,2333219914,1765.457,20,0,88.27285,0.6647727272727273,0.6339285714285714
701,2333220254,1790.91,20,0,89.5455,0.8108766233766234,0.7183441558441559
702,2333220564,1545.883,20,0,77.29415,0.3952922077922078,0.39204545454545453
703,2333220858,1788.763,20,0,89.43815,0.7881493506493507,0.7077922077922078
704,2333221013,1786.077,20,0,89.30385,0.7670454545454546,0.698051948051948
705,2333221200,1560.453,20,1,78.02265,0.4090909090909091,0.40584415584415584
706,2333221951,1387.793,20,0,69.38965,0.25892857142857145,0.2573051948051948
707,2333222206,1540.034,20,0,77.0017,0.3887987012987013,0.38555194805194803
708,2333222711,1587.037,20,0,79.35185,0.42938311688311687,0.42694805194805197
709,2333222800,1640.5,20,0,82.025,0.4902597402597403,0.48863636363636365
710,2333223318,1786.524,14,0,127.608857,0.7686688311688312,0.9448051948051948
711,2333223393,1555.753,20,1,77.78765,0.4042207792207792,0.400974025974026
712,2333223563,1113.557,20,0,55.67785,0.08603896103896104,0.08522727272727272
713,2333223741,1752.303,20,0,87.61515,0.6323051948051948,0.6103896103896104
714,2333225353,1444.316,20,0,72.2158,0.29707792207792205,0.29545454545454547
715,2333225451,1055.09,20,0,52.7545,0.05844155844155844,0.05844155844155844
716,2333225493,1340.436,20,0,67.0218,0.21834415584415584,0.21672077922077923
717,2333225531,1753.733,20,0,87.68665,0.6347402597402597,0.6128246753246753
718,2333225736,1387.414,20,0,69.3707,0.25811688311688313,0.2564935064935065
719,2333226309,1441.056,20,0,72.0528,0.29545454545454547,0.29383116883116883
720,2333226481,1161.78,20,0,58.089,0.10876623376623376,0.10795454545454546
721,2333226589,1601.076,20,0,80.0538,0.4431818181818182,0.4407467532467532
722,2333227089,1147.067,20,1,57.35335,0.1038961038961039,0.10308441558441558
